Filter,Channel,SNR (dB),RMSE (μV),NRMSE (%),Correlation,PRD (%)
SYM8 LVL:5 THR:1.0 soft,T7-P7,3.1019746061036857,3.1805164192096156e-05,2.487232416873645,0.8494409467308521,53.45074035662984
SYM8 LVL:5 THR:1.0 soft,P7-O1,2.723665720571794,3.0490326720086767e-05,2.3643314814707415,0.8378782288599458,55.20054224138641
SYM8 LVL:5 THR:1.0 soft,FP1-F3,4.008344326264037,3.48726858834103e-05,1.3967556353565664,0.8719344700395937,49.671162650444884
SYM8 LVL:5 THR:1.0 soft,F3-C3,3.9118957760734614,2.5955618121376588e-05,2.451072275945745,0.8620320927966851,51.04608034451813
SYM8 LVL:5 THR:2.0 hard,FP1-F7,3.880919774508113,3.5376017097382824e-05,1.282977348670686,0.8741417839673983,49.565271975385926
SYM8 LVL:5 THR:2.0 hard,F7-T7,4.323763129010811,2.58720911824209e-05,2.0260670271948715,0.8748738115101844,48.929040252030724
SYM8 LVL:5 THR:2.0 hard,T7-P7,3.2120312654808183,3.1772491989551326e-05,2.4846773801881135,0.8488865453990594,53.39583249938515
SYM8 LVL:5 THR:2.0 hard,P7-O1,2.764449130985718,3.0479707024294858e-05,2.3635079914073205,0.8376687602174532,55.181316046418615
SYM8 LVL:5 THR:2.0 hard,FP1-F3,4.037924631151023,3.486020130700402e-05,1.3962555906365006,0.8717953511660244,49.65338015364003
SYM8 LVL:5 THR:2.0 hard,F3-C3,3.9472718626409002,2.594543204892993e-05,2.4501103724511712,0.8619420521969317,51.02604772306116
SYM8 LVL:5 THR:2.0 soft,FP1-F7,3.811037190003979,3.5444926829866105e-05,1.285476488854716,0.8741401630793478,49.66182127382399
SYM8 LVL:5 THR:2.0 soft,F7-T7,4.014805796150913,2.6101504448075423e-05,2.0440325889991504,0.8743237769095527,49.36290432704554
SYM8 LVL:5 THR:2.0 soft,T7-P7,2.9705997065852463,3.1933535728132504e-05,2.4972713477813753,0.8489097437808479,53.6664774488963
SYM8 LVL:5 THR:2.0 soft,P7-O1,2.6756021042749434,3.053634137546204e-05,2.3678996261912477,0.837604479416624,55.283848463424754
SYM8 LVL:5 THR:2.0 soft,FP1-F3,3.970569080304945,3.4927091290317814e-05,1.3989347350377896,0.8716812606208032,49.74865538572204
SYM8 LVL:5 THR:2.0 soft,F3-C3,3.8679921746441925,2.599899036494177e-05,2.455168056028926,0.861696657966482,51.131379142620226
SYM8 LVL:5 THR:3.0 hard,FP1-F7,3.873411668766029,3.539617655146316e-05,1.2837084689343221,0.8739903252909257,49.593517349126465
SYM8 LVL:5 THR:3.0 hard,F7-T7,4.294141309278399,2.5930147006084034e-05,2.030613431628559,0.8742872615231821,49.03883484547311
SYM8 LVL:5 THR:3.0 hard,T7-P7,3.1939492396903906,3.18115045461945e-05,2.4877282462349593,0.8484981825085013,53.46139575267285
SYM8 LVL:5 THR:3.0 hard,P7-O1,2.7568110950667544,3.0496303926705838e-05,2.3647949759393465,0.837476625343817,55.21136354381097
SYM8 LVL:5 THR:3.0 hard,FP1-F3,4.030490921421227,3.488022512304828e-05,1.3970576045104726,0.8716390540971765,49.68190122101472
SYM8 LVL:5 THR:3.0 hard,F3-C3,3.9397827581785085,2.596060005271287e-05,2.4515427357021617,0.8617687857600568,51.055878148834466
SYM8 LVL:5 THR:3.0 soft,FP1-F7,3.7716973819454203,3.551542463056823e-05,1.288033223299494,0.8737678117103638,49.760595611699515
SYM8 LVL:5 THR:3.0 soft,F7-T7,3.83637483047766,2.6336166895932502e-05,2.062409219043154,0.8725892959771505,49.80669560297613
SYM8 LVL:5 THR:3.0 soft,T7-P7,2.8380284430810154,3.210040257659623e-05,2.5103206951230144,0.8478718863580543,53.94690853038654
SYM8 LVL:5 THR:3.0 soft,P7-O1,2.628017496100447,3.0594470562270395e-05,2.3724071759995855,0.8371372764589154,55.389087172781004
SYM8 LVL:5 THR:3.0 soft,FP1-F3,3.9323291265609472,3.499610729299331e-05,1.4016990328893826,0.8712675296126545,49.84695882887636
SYM8 LVL:5 THR:3.0 soft,F3-C3,3.8231976508045893,2.6055304687338053e-05,2.4604859981298897,0.861177303289021,51.24213071139987
SYM8 LVL:5 THR:4.0 hard,FP1-F7,3.863213899745193,3.542409505125268e-05,1.2847209854858668,0.8737781225807013,49.63263390742649
SYM8 LVL:5 THR:4.0 hard,F7-T7,4.25530312392699,2.600823220608077e-05,2.0367283547675434,0.8734878574421306,49.18650879524352
SYM8 LVL:5 THR:4.0 hard,T7-P7,3.1707142288215073,3.1863815795756194e-05,2.491819098742155,0.8479676267374439,53.54930836337862
SYM8 LVL:5 THR:4.0 hard,P7-O1,2.7467661155092933,3.051853509531461e-05,2.3665188620850786,0.8372173371433193,55.251611474675386
SYM8 LVL:5 THR:4.0 hard,FP1-F3,4.020287725789505,3.4908431771522844e-05,1.398187365359496,0.8714161939397223,49.72207756501324
SYM8 LVL:5 THR:4.0 hard,F3-C3,3.929499549022326,2.5981996140922198e-05,2.4535632369431006,0.8615222897772856,51.0979571481742
SYM8 LVL:5 THR:4.0 soft,FP1-F7,3.733062523227391,3.5593583081971875e-05,1.2908677855534079,0.873295593290174,49.8701032730717
SYM8 LVL:5 THR:4.0 soft,F7-T7,3.657975416781331,2.6602767345166714e-05,2.0832869430670935,0.870367804988153,50.31088770789006
SYM8 LVL:5 THR:4.0 soft,T7-P7,2.7059761328576815,3.229316321864486e-05,2.5253949929541784,0.846462029417497,54.270855892107086
SYM8 LVL:5 THR:4.0 soft,P7-O1,2.5815643901909158,3.0659339532350476e-05,2.3774373532600306,0.8365522706906046,55.50652777471138
SYM8 LVL:5 THR:4.0 soft,FP1-F3,3.894751164701659,3.507238741498996e-05,1.4047542805012445,0.8707639311120875,49.9556089729851
SYM8 LVL:5 THR:4.0 soft,F3-C3,3.7787303292033307,2.611879676532679e-05,2.4664817587152332,0.8605481207362968,51.3669985415204
COIF3 LVL:2 THR:0.5 hard,FP1-F7,5.333296305651311,3.124411461853709e-05,1.133126186153368,0.9040697164112741,43.77607107196055
COIF3 LVL:2 THR:0.5 hard,F7-T7,4.729825981646344,2.4993032396004505e-05,1.9572271329023554,0.8838968256342438,47.266573061373414
COIF3 LVL:2 THR:0.5 hard,T7-P7,4.184187501183593,2.9378357658537703e-05,2.2974509133639933,0.8726727948623022,49.37232701665906
COIF3 LVL:2 THR:0.5 hard,P7-O1,5.084009225301215,2.517123503984276e-05,1.9518696529084063,0.8932295400053207,45.57070955128
COIF3 LVL:2 THR:0.5 hard,FP1-F3,5.954361782825175,2.9483127167570103e-05,1.1808876481988557,0.9107937118380781,41.99450566785282
COIF3 LVL:2 THR:0.5 hard,F3-C3,8.647956710292291,1.676234376549224e-05,1.5829218896402457,0.9455158338106487,32.96596299939588
COIF3 LVL:2 THR:0.5 soft,FP1-F7,5.330475251991592,3.125393942160591e-05,1.1334825009911222,0.9039962611952969,43.789836585327144
COIF3 LVL:2 THR:0.5 soft,F7-T7,4.714719980612964,2.5034841114313962e-05,1.9605012117164262,0.8834429165365336,47.34564129156113
COIF3 LVL:2 THR:0.5 soft,T7-P7,4.174385695945418,2.94099915429602e-05,2.299924751333578,0.8723482988915807,49.42548990972027
COIF3 LVL:2 THR:0.5 soft,P7-O1,5.081989152187023,2.517685785290842e-05,1.9523056664043463,0.8931735997894594,45.58088924968061
COIF3 LVL:2 THR:0.5 soft,FP1-F3,5.951813867167262,2.9491520740535205e-05,1.181223835964231,0.9107341945821517,42.006461114283354
COIF3 LVL:2 THR:0.5 soft,F3-C3,8.645072041938526,1.6767842751334678e-05,1.583441176512213,0.9454762115163596,32.97677767819926
COIF3 LVL:2 THR:1.0 hard,FP1-F7,5.33216847437632,3.124806091584851e-05,1.1332693059977454,0.9040401560448248,43.781600221807984
COIF3 LVL:2 THR:1.0 hard,F7-T7,4.723488826893396,2.5010662998718398e-05,1.9586078014604682,0.8837052317999928,47.299915881007635
COIF3 LVL:2 THR:1.0 hard,T7-P7,4.180334871112298,2.939085961408517e-05,2.298428593244033,0.8725444105287471,49.39333740276748
COIF3 LVL:2 THR:1.0 hard,P7-O1,5.082700044467869,2.517491043905852e-05,1.9521546568098922,0.8931928812055557,45.57736359705413
COIF3 LVL:2 THR:1.0 hard,FP1-F3,5.953222327098522,2.9486901601268157e-05,1.1810388255860997,0.9107668934930515,41.99988180982125
COIF3 LVL:2 THR:1.0 hard,F3-C3,8.646086353632818,1.6765914999801302e-05,1.5832591327513486,0.9454900844540625,32.9729864311869
COIF3 LVL:2 THR:1.0 soft,FP1-F7,5.3280673976507416,3.126236280498396e-05,1.1337879907256918,0.9039331536237283,43.80163857216293
COIF3 LVL:2 THR:1.0 soft,F7-T7,4.701769251969914,2.507092596732335e-05,1.9633270494250212,0.883049957038498,47.41388460490354
COIF3 LVL:2 THR:1.0 soft,T7-P7,4.165841354087252,2.9437771933920955e-05,2.3020972378057016,0.8720625530077086,49.47217674508073
COIF3 LVL:2 THR:1.0 soft,P7-O1,5.080460961669648,2.5181131035630373e-05,1.9526370246258682,0.893131017532879,45.58862553947225
COIF3 LVL:2 THR:1.0 soft,FP1-F3,5.94969150427249,2.9498539758693678e-05,1.1815049686879993,0.9106843418805346,42.016458703621936
COIF3 LVL:2 THR:1.0 soft,F3-C3,8.642909077189854,1.677197789056792e-05,1.5838316709741198,0.9454463737869586,32.984910123689446
COIF3 LVL:2 THR:2.0 hard,FP1-F7,5.330021575862931,3.125557889063507e-05,1.1335419593982818,0.9039838160178135,43.79213364234467
COIF3 LVL:2 THR:2.0 hard,F7-T7,4.708811603213293,2.5051544965945767e-05,1.9618093055531298,0.8832603952500067,47.37723144881181
COIF3 LVL:2 THR:2.0 hard,T7-P7,4.170260538273327,2.942355686429355e-05,2.3009855887108612,0.8722084034294355,49.448287354313344
COIF3 LVL:2 THR:2.0 hard,P7-O1,5.080806533353256,2.51801875965466e-05,1.9525638669077794,0.8931403493918147,45.586917510907185
COIF3 LVL:2 THR:2.0 hard,FP1-F3,5.951212085518057,2.9493574265145918e-05,1.1813060857823823,0.9107194411265531,42.00938606693215
COIF3 LVL:2 THR:2.0 hard,F3-C3,8.643475600936814,1.6770897236110902e-05,1.583729621307374,0.9454541643012537,32.98278483528446
COIF3 LVL:2 THR:2.0 soft,FP1-F7,5.324774657901365,3.127391032887906e-05,1.134206783252557,0.9038465329228834,43.817817786485655
COIF3 LVL:2 THR:2.0 soft,F7-T7,4.685710446548653,2.5115882547758147e-05,1.9668476401894917,0.8825591369351732,47.49890604047973
COIF3 LVL:2 THR:2.0 soft,T7-P7,4.1551389646671,2.9472754549990627e-05,2.3048329538104992,0.8717019236258401,49.5309674093025
COIF3 LVL:2 THR:2.0 soft,P7-O1,5.078998105646386,2.5185227908894502e-05,1.9529547111670094,0.893090166847388,45.59604263367889
COIF3 LVL:2 THR:2.0 soft,FP1-F3,5.946907453610834,2.9507752475788318e-05,1.181873965631966,0.9106188815789182,42.02958090392479
COIF3 LVL:2 THR:2.0 soft,F3-C3,8.640813719520724,1.6775986975802438e-05,1.5842102617525895,0.9454174313895104,32.99279466282977
COIF3 LVL:2 THR:3.0 hard,FP1-F7,5.3280454403252815,3.126250633504558e-05,1.133793196111516,0.9039318703326544,43.8018396718662
COIF3 LVL:2 THR:3.0 hard,F7-T7,4.697011697569264,2.508449402547474e-05,1.964389576417902,0.8829012091703805,47.43954438086637
COIF3 LVL:2 THR:3.0 hard,T7-P7,4.162152428658285,2.944997370552937e-05,2.3030514426544624,0.8719364422677989,49.492682651674805
COIF3 LVL:2 THR:3.0 hard,P7-O1,5.079664821068038,2.518339291071336e-05,1.952812418694779,0.8931083657266464,45.592720501530515
COIF3 LVL:2 THR:3.0 hard,FP1-F3,5.949298979454392,2.9499909901320776e-05,1.1815598470085864,0.9106744173512642,42.01841027619402
COIF3 LVL:2 THR:3.0 hard,F3-C3,8.641782631561735,1.6774129812234427e-05,1.584034883839717,0.9454308494867251,32.989142238901266
COIF3 LVL:2 THR:3.0 soft,FP1-F7,5.32253874953391,3.1281769244875786e-05,1.1344918015230185,0.9037875144715298,43.828828899119884
COIF3 LVL:2 THR:3.0 soft,F7-T7,4.676691872234329,2.514121659799802e-05,1.9688315727403785,0.8822819890098118,47.54681754307894
COIF3 LVL:2 THR:3.0 soft,T7-P7,4.149356260885921,2.949175207609607e-05,2.3063186013136683,0.8715056869184276,49.56289404326507
COIF3 LVL:2 THR:3.0 soft,P7-O1,5.078347032728963,2.5187053695543655e-05,1.9530962893433497,0.893071952803459,45.59934808901151
COIF3 LVL:2 THR:3.0 soft,FP1-F3,5.945147008846434,2.951357599039382e-05,1.1821072148537208,0.9105775008704592,42.037875669121085
COIF3 LVL:2 THR:3.0 soft,F3-C3,8.639846846945694,1.6777843035009564e-05,1.5843855353771215,0.9454040116763566,32.996444914847196
COIF3 LVL:2 THR:4.0 hard,FP1-F7,5.326161668531189,3.126912117929339e-05,1.1340330957958575,0.9038822268361075,43.81110771787926
COIF3 LVL:2 THR:4.0 hard,F7-T7,4.687319885619889,2.5111623916356765e-05,1.9665141428852932,0.8826049781253118,47.49085215933855
COIF3 LVL:2 THR:4.0 hard,T7-P7,4.156117268195669,2.946980907544824e-05,2.3046026113503677,0.8717316607611688,49.52601733911763
COIF3 LVL:2 THR:4.0 hard,P7-O1,5.078977096779536,2.518533208970835e-05,1.9529627897284563,0.8930889888050064,45.596231245544814
COIF3 LVL:2 THR:4.0 hard,FP1-F3,5.9476740799799765,2.950524539977386e-05,1.181773549720121,0.9106366172676489,42.02600993204991
COIF3 LVL:2 THR:4.0 hard,F3-C3,8.640933053704016,1.6775760230192113e-05,1.5841888494372842,0.9454190635183148,32.99234872952206
COIF3 LVL:2 THR:4.0 soft,FP1-F7,5.320966756422305,3.1287303838653815e-05,1.1346925239059753,0.9037459166433924,43.83658340820229
COIF3 LVL:2 THR:4.0 soft,F7-T7,4.6713879904322475,2.515614703552e-05,1.9700007889027513,0.8821184601150237,47.57505383729044
COIF3 LVL:2 THR:4.0 soft,T7-P7,4.14597481908091,2.950285545564664e-05,2.307186909535196,0.8713909582768603,49.58155402734357
COIF3 LVL:2 THR:4.0 soft,P7-O1,5.078012172726838,2.5187986328036835e-05,1.9531686090788678,0.8930626681797691,45.60103655302201
COIF3 LVL:2 THR:4.0 soft,FP1-F3,5.94399833157021,2.9517382598398257e-05,1.1822596809184103,0.9105504306762507,42.04329763879578
COIF3 LVL:2 THR:4.0 soft,F3-C3,8.639339206004665,1.6778820578727866e-05,1.5844778479660666,0.9453969340216102,32.998367418674746
COIF3 LVL:3 THR:0.5 hard,FP1-F7,5.269540948866922,3.141972000507221e-05,1.1394948435578724,0.9028990594188373,44.02211145349915
COIF3 LVL:3 THR:0.5 hard,F7-T7,4.711474288860623,2.503985100428667e-05,1.9608935407636614,0.8833995479631097,47.35511594540355
COIF3 LVL:3 THR:0.5 hard,T7-P7,3.8267979875222307,3.02601929358918e-05,2.3664123334318368,0.8641830798366643,50.85431114233396
COIF3 LVL:3 THR:0.5 hard,P7-O1,4.733450250260383,2.595335090855233e-05,2.012517778706601,0.8859194476830874,46.986674045354086
COIF3 LVL:3 THR:0.5 hard,FP1-F3,5.707894355014844,3.0153934775506672e-05,1.2077555043128922,0.9063683037273941,42.94997534152152
COIF3 LVL:3 THR:0.5 hard,F3-C3,8.030553693997208,1.7837593285178305e-05,1.6844611508168437,0.9379031749496815,35.08062168776265
COIF3 LVL:3 THR:0.5 soft,FP1-F7,5.260362970352124,3.1428307317229666e-05,1.139806278475875,0.9029081509175033,44.034143120643876
COIF3 LVL:3 THR:0.5 soft,F7-T7,4.663746470624284,2.5068672434694584e-05,1.963150573232136,0.8833859516896122,47.409622746520114
COIF3 LVL:3 THR:0.5 soft,T7-P7,3.7924725664502805,3.0280839364939212e-05,2.3680269287003677,0.8642046464633765,50.889008869773434
COIF3 LVL:3 THR:0.5 soft,P7-O1,4.724476961830051,2.5960757628948722e-05,2.0130921229033167,0.8858980582090781,47.000083379595225
COIF3 LVL:3 THR:0.5 soft,FP1-F3,5.6994985180039,3.016230449850319e-05,1.2080907368155118,0.9063599905931641,42.96189681707661
COIF3 LVL:3 THR:0.5 soft,F3-C3,8.02214455772683,1.784522228128034e-05,1.6851815813899687,0.937872139047164,35.0956253893178
COIF3 LVL:3 THR:1.0 hard,FP1-F7,5.268110734828058,3.1422764993761214e-05,1.1396052757612547,0.9028822566888383,44.02637778150654
COIF3 LVL:3 THR:1.0 hard,F7-T7,4.704975721549445,2.504985392571761e-05,1.9616768786525063,0.8833134700821526,47.374033370434304
COIF3 LVL:3 THR:1.0 hard,T7-P7,3.8225434626218426,3.026746826797397e-05,2.3669812800874492,0.864122817910963,50.86653783243321
COIF3 LVL:3 THR:1.0 hard,P7-O1,4.731780943571901,2.5956183669281885e-05,2.012737441337108,0.8858959754471825,46.99180255479077
COIF3 LVL:3 THR:1.0 hard,FP1-F3,5.706480605082904,3.0156954540327972e-05,1.207876454948748,0.9063508689241142,42.954276565410794
COIF3 LVL:3 THR:1.0 hard,F3-C3,8.028660111488078,1.7840449578434117e-05,1.6847308797510019,0.9378839732820864,35.08623906795148
COIF3 LVL:3 THR:1.0 soft,FP1-F7,5.24990463573114,3.144493176995838e-05,1.140409195311489,0.9028458062959631,44.05743561054381
COIF3 LVL:3 THR:1.0 soft,F7-T7,4.611696722386637,2.5121666750079748e-05,1.9673006063420841,0.8830827525055565,47.5098450660971
COIF3 LVL:3 THR:1.0 soft,T7-P7,3.756172683856887,3.0318536478843574e-05,2.370974924288732,0.8640217342969514,50.952361432122316
COIF3 LVL:3 THR:1.0 soft,P7-O1,4.714360691817612,2.597489864779182e-05,2.0141886692387407,0.8857965456627233,47.02568467652953
COIF3 LVL:3 THR:1.0 soft,FP1-F3,5.689639371411124,3.017888039246607e-05,1.2087546510715323,0.906283254773832,42.985506811668344
COIF3 LVL:3 THR:1.0 soft,F3-C3,8.010645100745892,1.7861021786711643e-05,1.6866735793672551,0.9377721951667318,35.12669776909618
COIF3 LVL:3 THR:2.0 hard,FP1-F7,5.2624893058889946,3.143651159411669e-05,1.1401038219042177,0.9027972469558355,44.04563811778127
COIF3 LVL:3 THR:2.0 hard,F7-T7,4.684521768731291,2.5084559113017717e-05,1.9643946734826803,0.8829981975879291,47.43966747377711
COIF3 LVL:3 THR:2.0 hard,T7-P7,3.8089394677637536,3.029270469720613e-05,2.368954823267206,0.8639039208471692,50.90894936718491
COIF3 LVL:3 THR:2.0 hard,P7-O1,4.725691312023563,2.5968324128728167e-05,2.01367885697794,0.8857861351155658,47.0137819829106
COIF3 LVL:3 THR:2.0 hard,FP1-F3,5.700608618589049,3.0171340963861552e-05,1.2084526743489497,0.9062601039473994,42.974767971942654
COIF3 LVL:3 THR:2.0 hard,F3-C3,8.020044582139594,1.7854875720181658e-05,1.6860931865903497,0.937781249482209,35.11461049749181
COIF3 LVL:3 THR:2.0 soft,FP1-F7,5.229118873764827,3.148574017087151e-05,1.141889188207888,0.902639023563928,44.11461218541294
COIF3 LVL:3 THR:2.0 soft,F7-T7,4.508284129944501,2.5256135246959682e-05,1.9778309568191266,0.8820837492742805,47.76415054338062
COIF3 LVL:3 THR:2.0 soft,T7-P7,3.6855423937367693,3.0413726307901573e-05,2.378418974165656,0.8633802291920923,51.11233441031041
COIF3 LVL:3 THR:2.0 soft,P7-O1,4.694757794955527,2.600892297102082e-05,2.0168270397384926,0.8855108510184492,47.08728326512057
COIF3 LVL:3 THR:2.0 soft,FP1-F3,5.6697642117471965,3.021990253107802e-05,1.210397710727797,0.9060527139307197,43.043936991840745
COIF3 LVL:3 THR:2.0 soft,F3-C3,7.985871536464368,1.7900490453086945e-05,1.6904007321350556,0.9374982136783907,35.204319527339926
COIF3 LVL:3 THR:3.0 hard,FP1-F7,5.2551812327012755,3.145511477589117e-05,1.1407785010452913,0.9026788708443669,44.07170300127908
COIF3 LVL:3 THR:3.0 hard,F7-T7,4.660038302504964,2.512838311427687e-05,1.967826570940248,0.8825889090182605,47.52254698693648
COIF3 LVL:3 THR:3.0 hard,T7-P7,3.7937803710040248,3.032256229500215e-05,2.37128975179264,0.863636760824825,50.95912708982859
COIF3 LVL:3 THR:3.0 hard,P7-O1,4.718124740871332,2.5984253841433395e-05,2.0149141051792965,0.8856382637797738,47.04262158135605
COIF3 LVL:3 THR:3.0 hard,FP1-F3,5.692697917043699,3.0191528265894827e-05,1.2092612363269943,0.906129739493524,43.003521901769595
COIF3 LVL:3 THR:3.0 hard,F3-C3,8.007371759846189,1.7876842221709098e-05,1.6881675537906087,0.9376220164561708,35.157811310379955
COIF3 LVL:3 THR:3.0 soft,FP1-F7,5.209753529879187,3.152823134562703e-05,1.1434302100413996,0.902398349329973,44.17414649159311
COIF3 LVL:3 THR:3.0 soft,F7-T7,4.406618610479121,2.5413964341742482e-05,1.9901906969969412,0.8807391262784908,48.06263534992832
COIF3 LVL:3 THR:3.0 soft,T7-P7,3.6171676358777223,3.052578840896213e-05,2.3871824720925128,0.8624918894290601,51.30066238847865
COIF3 LVL:3 THR:3.0 soft,P7-O1,4.677011659623863,2.6043520220182783e-05,2.0195098370111118,0.8852007664652006,47.149919094881696
COIF3 LVL:3 THR:3.0 soft,FP1-F3,5.651506576012546,3.026146161682186e-05,1.2120622767267293,0.9058019751283297,43.10313197654848
COIF3 LVL:3 THR:3.0 soft,F3-C3,7.963145707916759,1.7939169459139404e-05,1.6940533147456096,0.9372197419168757,35.2803882859943
COIF3 LVL:3 THR:4.0 hard,FP1-F7,5.247485523388233,3.147486661565719e-05,1.1414948384143233,0.9025524158359439,44.09937726735946
COIF3 LVL:3 THR:4.0 hard,F7-T7,4.630245898214842,2.518391805359335e-05,1.9721755626244935,0.8820593903326511,47.627574109098774
COIF3 LVL:3 THR:4.0 hard,T7-P7,3.776380975364173,3.035838460317325e-05,2.3740911335302806,0.8633091197552387,51.01932891370423
COIF3 LVL:3 THR:4.0 hard,P7-O1,4.710161775068492,2.6001371415582935e-05,2.016241464502787,0.8854777972028038,47.07361171746008
COIF3 LVL:3 THR:4.0 hard,FP1-F3,5.683951411743415,3.0214480022463966e-05,1.2101805229984155,0.905979211440696,43.03621340243205
COIF3 LVL:3 THR:4.0 hard,F3-C3,7.994236720410539,1.7899965912215354e-05,1.6903511980580037,0.9374529815275693,35.20328792965846
COIF3 LVL:3 THR:4.0 soft,FP1-F7,5.191854852131222,3.156992807044701e-05,1.144942419663826,0.9021496223050524,44.23256769544137
COIF3 LVL:3 THR:4.0 soft,F7-T7,4.307465955434808,2.5585880314585137e-05,2.0036535934272575,0.8791603677699583,48.38776111946413
COIF3 LVL:3 THR:4.0 soft,T7-P7,3.550419620086682,3.0650309806829706e-05,2.396920313893928,0.8614147500613465,51.509929061842286
COIF3 LVL:3 THR:4.0 soft,P7-O1,4.660967167996018,2.6076862096538456e-05,2.022095288083602,0.8848921631166813,47.21028216252196
COIF3 LVL:3 THR:4.0 soft,FP1-F3,5.635043153223245,3.0300692433986788e-05,1.2136335885877645,0.9055580054481284,43.15901067504689
COIF3 LVL:3 THR:4.0 soft,F3-C3,7.943439366374362,1.7973656694292764e-05,1.6973100549843947,0.9369676098407699,35.34821322348052
COIF3 LVL:4 THR:0.5 hard,FP1-F7,5.120820992501805,3.183713123080026e-05,1.1546330414566284,0.9000595615269129,44.60694554807338
COIF3 LVL:4 THR:0.5 hard,F7-T7,5.958714306252761,2.240481124761309e-05,1.754541177180024,0.908191000491396,42.371755094867204
COIF3 LVL:4 THR:0.5 hard,T7-P7,4.004887125909999,2.9821581313508975e-05,2.332111958844265,0.8684419786481807,50.117194496628656
COIF3 LVL:4 THR:0.5 hard,P7-O1,4.031384038849951,2.7554563704359213e-05,2.1366816768640433,0.8700106045303787,49.88555457831201
